# LBFGS - results
# ╒═══════╤═════════════╤════════╤══════╤═══════════╤═════╤════════╤═════════╤═══════════════╤════════════╕
# │ f     │ Optimizer   │     c1 │   c2 │ restart   │   m │   Loss │    ‖gk‖ │   Conv. Iter. │   Time (s) │
# ╞═══════╪═════════════╪════════╪══════╪═══════════╪═════╪════════╪═════════╪═══════════════╪════════════╡
# │ Monk2 │ L-BFGS      │ 0.0001 │  0.9 │ -         │   3 │ 0.0282 │ 2.8e-05 │           123 │       0.32 │
# ╘═══════╧═════════════╧════════╧══════╧═══════════╧═════╧════════╧═════════╧═══════════════╧════════════╛
# ╒════════════════╤════════════╤═══════════════╤═══════════════╕
# │   Ls Max Iter. │   Ls Iter. │   Ls Hit Rate │   Ls Time (s) │
# ╞════════════════╪════════════╪═══════════════╪═══════════════╡
# │            100 │          1 │             1 │          0.06 │
# ╘════════════════╧════════════╧═══════════════╧═══════════════╛
f,time_iter,alpha,norm_g,ls_conv,ls_it,ls_time,zoom_used,zoom_conv,zoom_it
0.028456734659120186,0.001554250717163086,1.0,0.000724879932696099,y,0,0.00030684471130371094,n,-,0
0.02841682464292834,0.0015192031860351562,1.0,0.001854479193878651,y,0,0.0003070831298828125,n,-,0
0.028389146026898526,0.001979827880859375,1.0,0.0006599293037864825,y,0,0.0004107952117919922,n,-,0
0.0283692681639188,0.0016689300537109375,1.0,0.0005602770257647891,y,0,0.0003180503845214844,n,-,0
0.02835432905848761,0.001535177230834961,1.0,0.00045195715412331053,y,0,0.00030803680419921875,n,-,0
0.028350384521668194,0.0017311573028564453,1.0,0.0013356846151002988,y,0,0.00037288665771484375,n,-,0
0.02834130799982998,0.0015702247619628906,1.0,0.0012376268546895016,y,0,0.0003268718719482422,n,-,0
0.028338987957001037,0.0017118453979492188,1.0,0.0003795571101721084,y,0,0.0004448890686035156,n,-,0
0.028326771153896466,0.0017070770263671875,1.0,0.00030937050702797066,y,0,0.0003178119659423828,n,-,0
0.028317818058293007,0.0015380382537841797,1.0,0.0004039534421897415,y,0,0.0003077983856201172,n,-,0
0.028313777316131057,0.002443075180053711,0.25715984524786817,0.000495811802175781,y,0,0.001110076904296875,y,y,0
0.028308046702565988,0.001644134521484375,1.0,0.0004612992138210927,y,0,0.0003142356872558594,n,-,0
0.028301667027116426,0.0015597343444824219,1.0,0.00031681682719840557,y,0,0.0003190040588378906,n,-,0
0.028295929311505454,0.0025489330291748047,1.0,0.0002758348111589904,y,0,0.0005052089691162109,n,-,0
0.028292597757689913,0.0017981529235839844,1.0,0.00044996788720827344,y,0,0.0005099773406982422,n,-,0
0.028289354787178905,0.002557992935180664,1.0,0.000627617077938715,y,0,0.0005481243133544922,n,-,0
0.028287603999876426,0.0015931129455566406,1.0,0.0002943728612415021,y,0,0.0003132820129394531,n,-,0
0.02828445132095401,0.002157926559448242,1.0,0.0002687826286170061,y,0,0.0005819797515869141,n,-,0
0.02828110797729812,0.0023899078369140625,1.0,0.0003458417054575344,y,0,0.0004649162292480469,n,-,0
0.028279228682920304,0.0028531551361083984,0.37670427169869086,0.0002828832066349534,y,0,0.0008597373962402344,y,y,0
0.02827631930247786,0.0020427703857421875,1.0,0.0005089286359867111,y,0,0.00045800209045410156,n,-,0
0.02827447393227337,0.0029828548431396484,1.0,0.000266429799901288,y,0,0.000614166259765625,n,-,0
0.028270650258378868,0.002464771270751953,1.0,0.0002639015214277915,y,0,0.0005428791046142578,n,-,0
0.028266389770457572,0.002671957015991211,1.0,0.00025073817085300045,y,0,0.0004999637603759766,n,-,0
0.028263147993920375,0.002667665481567383,0.45830560252423613,0.00038450176638142104,y,0,0.0008461475372314453,y,y,0
0.02826046671529574,0.001703023910522461,1.0,0.00036037337322816955,y,0,0.0003230571746826172,n,-,0
0.028257712332402023,0.0021660327911376953,1.0,0.00022916656301923588,y,0,0.0004858970642089844,n,-,0
0.028252397505138523,0.002471923828125,1.0,0.00020661384743915593,y,0,0.00045299530029296875,n,-,0
0.02825014111238364,0.0023539066314697266,0.3163838190690415,0.00023753280579933382,y,0,0.0007610321044921875,y,y,0
0.028246669881186758,0.003406047821044922,1.0,0.0004775838381529342,y,0,0.0005848407745361328,n,-,0
0.028244662623890013,0.002846240997314453,1.0,0.0002222465422248539,y,0,0.0005831718444824219,n,-,0
0.028240912653567304,0.002950906753540039,1.0,0.00020834800477452446,y,0,0.0006551742553710938,n,-,0
0.028238409753718743,0.003251314163208008,1.0,0.0002498052639639189,y,0,0.000621795654296875,n,-,0
0.028236050641209,0.001964092254638672,1.0,0.00030691386720847194,y,0,0.0004649162292480469,n,-,0
0.0282343175151728,0.0019481182098388672,1.0,0.00024422215810198826,y,0,0.000324249267578125,n,-,0
0.02823284325005279,0.0016162395477294922,1.0,0.00014702549593608764,y,0,0.0003170967102050781,n,-,0
0.02823140033276642,0.0028390884399414062,0.37241426242529485,0.000149278239620053,y,0,0.0009369850158691406,y,y,0
0.02823025839911031,0.0022509098052978516,1.0,0.00028969036294571634,y,0,0.0004601478576660156,n,-,0
0.028229012672707506,0.0023920536041259766,1.0,0.00045696672637554327,y,0,0.0004980564117431641,n,-,0
0.02822874656469048,0.004328012466430664,2.0,0.00011142685871828151,y,1,0.0023012161254882812,n,-,0
0.028226398525348122,0.0023012161254882812,1.0,9.813119470421617e-05,y,0,0.0003662109375,n,-,0
0.028225140940305156,0.001615285873413086,1.0,0.0001271211868395124,y,0,0.0003190040588378906,n,-,0
0.028224202019048218,0.0016827583312988281,1.0,0.0001299927143746444,y,0,0.0003898143768310547,n,-,0
0.02822277357213043,0.0024878978729248047,1.0,0.00043585288040395723,y,0,0.0005071163177490234,n,-,0
0.028222363948246558,0.0017788410186767578,1.0,0.0001511430655807982,y,0,0.0003230571746826172,n,-,0
0.028220364222031037,0.0016109943389892578,1.0,0.00014141176917940724,y,0,0.0003178119659423828,n,-,0
0.028219006199828388,0.002959012985229492,1.0,0.00019395923827507058,y,0,0.0005359649658203125,n,-,0
0.028218204059140307,0.0015759468078613281,1.0,0.00014273585143955675,y,0,0.0003120899200439453,n,-,0
0.028217885158496506,0.0018129348754882812,0.26780970317638764,0.00011444897761507323,y,0,0.0005810260772705078,y,y,0
0.028217539823525047,0.0015630722045898438,1.0,0.0001717952396886386,y,0,0.00032401084899902344,n,-,0
0.028217363616458626,0.0017271041870117188,1.0,7.364213235828141e-05,y,0,0.0004911422729492188,n,-,0
0.028216499666931582,0.0019309520721435547,1.0,6.649861806399933e-05,y,0,0.00031280517578125,n,-,0
0.02821604443858238,0.0015387535095214844,1.0,7.829193486994974e-05,y,0,0.00030994415283203125,n,-,0
0.028215618507712936,0.0018067359924316406,1.0,0.00014055414265699807,y,0,0.0005335807800292969,n,-,0
0.028215291056413273,0.0018839836120605469,1.0,0.00017109570365711984,y,0,0.000308990478515625,n,-,0
0.028215191486426355,0.0015647411346435547,1.0,5.516937127720421e-05,y,0,0.00033092498779296875,n,-,0
0.028214955657228875,0.0015747547149658203,1.0,5.9570317964864366e-05,y,0,0.0003082752227783203,n,-,0
0.02821476783866529,0.0015230178833007812,1.0,6.520196364977676e-05,y,0,0.00030732154846191406,n,-,0
0.028214483588336284,0.0015559196472167969,1.0,0.00020442520642953337,y,0,0.00032520294189453125,n,-,0
0.02821436302372895,0.0016438961029052734,1.0,0.00012764554054443887,y,0,0.00030994415283203125,n,-,0
0.028214298697954568,0.001528024673461914,1.0,4.918314297446262e-05,y,0,0.0003077983856201172,n,-,0
0.028214217810974065,0.0017461776733398438,1.0,3.905951165733889e-05,y,0,0.00037097930908203125,n,-,0
0.02821406672007465,0.002064943313598633,1.0,5.749438049365485e-05,y,0,0.0003337860107421875,n,-,0
0.028213953859378058,0.0021660327911376953,0.5099508670022578,7.305319976071038e-05,y,0,0.0009021759033203125,y,y,0
0.02821379865250739,0.0015287399291992188,1.0,8.984176569661201e-05,y,0,0.00030684471130371094,n,-,0
0.02821367810908539,0.0016300678253173828,1.0,5.401032188416574e-05,y,0,0.00034499168395996094,n,-,0
0.028213585085968374,0.001772165298461914,1.0,3.9641628786870386e-05,y,0,0.0005161762237548828,n,-,0
0.028213522823347464,0.0016787052154541016,1.0,5.2616395964807837e-05,y,0,0.00031113624572753906,n,-,0
0.028213479911447986,0.0015261173248291016,1.0,4.305454127068144e-05,y,0,0.00030803680419921875,n,-,0
0.028213432951394647,0.0015332698822021484,1.0,2.803010543761727e-05,y,0,0.0003058910369873047,n,-,0
