# LBFGS - results
# ╒═══════╤═════════════╤════════╤══════╤═══════════╤═════╤════════╤══════════╤═══════════════╤════════════╕
# │ f     │ Optimizer   │     c1 │   c2 │ restart   │   m │   Loss │     ‖gk‖ │   Conv. Iter. │   Time (s) │
# ╞═══════╪═════════════╪════════╪══════╪═══════════╪═════╪════════╪══════════╪═══════════════╪════════════╡
# │ Monk2 │ L-BFGS      │ 0.0001 │  0.9 │ -         │  30 │ 0.0282 │ 2.91e-05 │            74 │        0.6 │
# ╘═══════╧═════════════╧════════╧══════╧═══════════╧═════╧════════╧══════════╧═══════════════╧════════════╛
# ╒════════════════╤════════════╤═══════════════╤═══════════════╕
# │   Ls Max Iter. │   Ls Iter. │   Ls Hit Rate │   Ls Time (s) │
# ╞════════════════╪════════════╪═══════════════╪═══════════════╡
# │            100 │          0 │             1 │           0.1 │
# ╘════════════════╧════════════╧═══════════════╧═══════════════╛

f,time_iter,alpha,norm_g,ls_conv,ls_it,ls_time,zoom_used,zoom_conv,zoom_it
0.028283373516944578,0.006368875503540039,1.0,0.0010341557531059935,y,0,0.003487825393676758,n,-,0
0.02825945035367701,0.0046269893646240234,1.0,0.0007284785469352202,y,0,0.0004661083221435547,n,-,0
0.02824358037025125,0.007175922393798828,1.0,0.0005694111274766833,y,0,0.0006310939788818359,n,-,0
0.02823413403171541,0.004025936126708984,1.0,0.00026321842357441004,y,0,0.0008733272552490234,n,-,0
0.028230717392892173,0.007608175277709961,1.0,0.0006184466793491789,y,0,0.001590728759765625,n,-,0
0.0282280125887138,0.005074977874755859,1.0,0.00030448509626450294,y,0,0.0006971359252929688,n,-,0
0.02822609222720478,0.009380102157592773,1.0,0.0001621907940546248,y,0,0.0013539791107177734,n,-,0
0.028224205035722448,0.00706171989440918,1.0,0.0002821448583917116,y,0,0.0006160736083984375,n,-,0
0.028221029628725428,0.007040977478027344,1.0,0.0003002903514796592,y,0,0.0011560916900634766,n,-,0
0.028219979363662592,0.00514984130859375,0.4531801826398641,0.00030631727508243113,y,0,0.0009510517120361328,y,y,0
0.028219068851589063,0.00534510612487793,1.0,0.00017454469816623387,y,0,0.0005710124969482422,n,-,0
0.02821792100112367,0.0031931400299072266,1.0,0.00010510129901628668,y,0,0.0003192424774169922,n,-,0
0.028217269272754347,0.0023670196533203125,1.0,0.00010274466910840089,y,0,0.0003180503845214844,n,-,0
0.028216113925268484,0.003031015396118164,1.0,0.00011719460251404762,y,0,0.0003211498260498047,n,-,0
0.028215201480522888,0.002519845962524414,1.0,8.63170867831258e-05,y,0,0.00031304359436035156,n,-,0
0.02821454442881154,0.003155946731567383,1.0,8.77252751929431e-05,y,0,0.0006561279296875,n,-,0
0.02821427003708638,0.002549886703491211,1.0,4.4003201919410905e-05,y,0,0.00033473968505859375,n,-,0
0.028213930123191996,0.0023317337036132812,1.0,4.688322097879919e-05,y,0,0.0003139972686767578,n,-,0
0.028213640974335312,0.0030128955841064453,1.0,7.321316582816906e-05,y,0,0.0004868507385253906,n,-,0
0.028213497433445967,0.0022809505462646484,1.0,5.0097952943766064e-05,y,0,0.0003097057342529297,n,-,0
0.028213457401983312,0.0023040771484375,1.0,4.310787307835374e-05,y,0,0.00032401084899902344,n,-,0
0.02821339460569331,0.0027420520782470703,1.0,2.9103571398656285e-05,y,0,0.0003342628479003906,n,-,0
