#  - LBFGS - results
# ╒═══════╤═════════════╤════════╤══════╤═══════════╤═════╤════════╤══════════╤═══════════════╤════════════╕
# │ f     │ Optimizer   │     c1 │   c2 │ restart   │   m │   Loss │     ‖gk‖ │   Conv. Iter. │   Time (s) │
# ╞═══════╪═════════════╪════════╪══════╪═══════════╪═════╪════════╪══════════╪═══════════════╪════════════╡
# │ Monk2 │ L-BFGS      │ 0.0001 │  0.9 │ -         │  20 │ 0.0285 │ 1.62e-05 │            80 │        0.3 │
# ╘═══════╧═════════════╧════════╧══════╧═══════════╧═════╧════════╧══════════╧═══════════════╧════════════╛
# ╒════════════════╤════════════╤═══════════════╤═══════════════╕
# │   Ls Max Iter. │   Ls Iter. │   Ls Hit Rate │   Ls Time (s) │
# ╞════════════════╪════════════╪═══════════════╪═══════════════╡
# │            100 │          1 │             1 │          0.05 │
# ╘════════════════╧════════════╧═══════════════╧═══════════════╛

f,time_iter,alpha,norm_g,ls_conv,ls_it,ls_time,zoom_used,zoom_conv,zoom_it
0.02854006811676845,0.003486156463623047,1.0,0.0003429080741018981,y,0,0.000576019287109375,n,-,0
0.02853031064895546,0.003863096237182617,1.0,0.0006530709525272053,y,0,0.0005228519439697266,n,-,0
0.028524729639506783,0.0023272037506103516,1.0,0.00029278711641589816,y,0,0.0003151893615722656,n,-,0
0.028511879520357476,0.002315998077392578,1.0,0.0002952047022673758,y,0,0.00047779083251953125,n,-,0
0.02849711910544744,0.0033080577850341797,1.0,0.00028928643739600633,y,0,0.0003478527069091797,n,-,0
0.028488902625522415,0.004750728607177734,1.0,0.0003532927455535562,y,0,0.0009410381317138672,n,-,0
0.028484065867246167,0.004825115203857422,1.0,0.0003211492206859473,y,0,0.00038123130798339844,n,-,0
0.02847834826486597,0.0028429031372070312,1.0,0.0005148062514822066,y,0,0.0003399848937988281,n,-,0
0.028477222204885296,0.002708911895751953,1.0,0.00012582404959268716,y,0,0.0004608631134033203,n,-,0
0.028475558078392225,0.0031371116638183594,1.0,0.00010967073277318714,y,0,0.000518798828125,n,-,0
0.028473274577207473,0.0032918453216552734,1.0,0.00014458828444995788,y,0,0.0006051063537597656,n,-,0
0.02846989468851879,0.0034689903259277344,1.0,0.00015278094677521477,y,0,0.000476837158203125,n,-,0
0.02846848849778154,0.0030689239501953125,1.0,0.00021002492014281525,y,0,0.0004620552062988281,n,-,0
0.02846593139421257,0.003437042236328125,1.0,0.00036841947568560976,y,0,0.0005099773406982422,n,-,0
0.028465242554671904,0.003777027130126953,1.0,8.614820471660887e-05,y,0,0.0005671977996826172,n,-,0
0.02846475079229949,0.0034132003784179688,1.0,7.456045423808641e-05,y,0,0.00048613548278808594,n,-,0
0.028464373456596123,0.0022499561309814453,1.0,0.00012630980480047595,y,0,0.0003151893615722656,n,-,0
0.028464159417207563,0.0020110607147216797,1.0,4.89325028818249e-05,y,0,0.0003116130828857422,n,-,0
0.02846390619821137,0.00310516357421875,1.0,5.0759915839631136e-05,y,0,0.0004878044128417969,n,-,0
0.028463402078195008,0.0026421546936035156,1.0,5.1765991101703043e-05,y,0,0.00032711029052734375,n,-,0
0.028462766141086525,0.0038678646087646484,1.0,5.1248488107963256e-05,y,0,0.0005822181701660156,n,-,0
0.02846259638082497,0.00311279296875,1.0,7.686415425867104e-05,y,0,0.00046896934509277344,n,-,0
0.028462338144842718,0.003445148468017578,1.0,6.256896483451823e-05,y,0,0.0005156993865966797,n,-,0
0.028462303158068976,0.0036399364471435547,1.0,3.184273018392986e-05,y,0,0.0004978179931640625,n,-,0
0.028462226212700167,0.003468036651611328,1.0,3.931442580688092e-05,y,0,0.0006000995635986328,n,-,0
0.028462173078404592,0.0023238658905029297,1.0,1.6210323427525493e-05,y,0,0.0003190040588378906,n,-,0
